run_id,test_instance_id,decomposition_type
3064,766,owip-t-pf
3065,767,ow-oip-tpf
3066,767,owip-tpf
3067,767,ow-oip-t-pf
3068,767,owip-t-pf
3069,768,ow-oip-tpf
3070,768,owip-tpf
3071,768,ow-oip-t-pf
3072,768,owip-t-pf
3073,769,ow-oip-tpf
3074,769,owip-tpf
3075,769,ow-oip-t-pf
3076,769,owip-t-pf
3077,770,ow-oip-tpf
3078,770,owip-tpf
3079,770,ow-oip-t-pf
3080,770,owip-t-pf
3081,771,ow-oip-tpf
3082,771,owip-tpf
3083,771,ow-oip-t-pf
3084,771,owip-t-pf
3085,772,ow-oip-tpf
3086,772,owip-tpf
3087,772,ow-oip-t-pf
3088,772,owip-t-pf
3089,773,ow-oip-tpf
3090,773,owip-tpf
3091,773,ow-oip-t-pf
3092,773,owip-t-pf
3093,774,ow-oip-tpf
3094,774,owip-tpf
3095,774,ow-oip-t-pf
3096,774,owip-t-pf
3097,775,ow-oip-tpf
3098,775,owip-tpf
3099,775,ow-oip-t-pf
3100,775,owip-t-pf
3101,776,ow-oip-tpf
3102,776,owip-tpf
3103,776,ow-oip-t-pf
3104,776,owip-t-pf
3105,777,ow-oip-tpf
3106,777,owip-tpf
3107,777,ow-oip-t-pf
3108,777,owip-t-pf
3109,778,ow-oip-tpf
3110,778,owip-tpf
3111,778,ow-oip-t-pf
3112,778,owip-t-pf
3113,779,ow-oip-tpf
3114,779,owip-tpf
3115,779,ow-oip-t-pf
3116,779,owip-t-pf
3117,780,ow-oip-tpf
3118,780,owip-tpf
3119,780,ow-oip-t-pf
3120,780,owip-t-pf
3121,781,ow-oip-tpf
3122,781,owip-tpf
3123,781,ow-oip-t-pf
3124,781,owip-t-pf
3125,782,ow-oip-tpf
3126,782,owip-tpf
3127,782,ow-oip-t-pf
3128,782,owip-t-pf
3129,783,ow-oip-tpf
3130,783,owip-tpf
3131,783,ow-oip-t-pf
3132,783,owip-t-pf
3133,784,ow-oip-tpf
3134,784,owip-tpf
3135,784,ow-oip-t-pf
3136,784,owip-t-pf
3137,785,ow-oip-tpf
3138,785,owip-tpf
3139,785,ow-oip-t-pf
3140,785,owip-t-pf
3141,786,ow-oip-tpf
3142,786,owip-tpf
3143,786,ow-oip-t-pf
3144,786,owip-t-pf
3145,787,ow-oip-tpf
3146,787,owip-tpf
3147,787,ow-oip-t-pf
3148,787,owip-t-pf
3149,788,ow-oip-tpf
3150,788,owip-tpf
3151,788,ow-oip-t-pf
3152,788,owip-t-pf
3153,789,ow-oip-tpf
3154,789,owip-tpf
3155,789,ow-oip-t-pf
3156,789,owip-t-pf
3157,790,ow-oip-tpf
3158,790,owip-tpf
3159,790,ow-oip-t-pf
3160,790,owip-t-pf
3161,791,ow-oip-tpf
3162,791,owip-tpf
3163,791,ow-oip-t-pf
3164,791,owip-t-pf
3165,792,ow-oip-tpf
3166,792,owip-tpf
3167,792,ow-oip-t-pf
3168,792,owip-t-pf
3169,793,ow-oip-tpf
3170,793,owip-tpf
3171,793,ow-oip-t-pf
3172,793,owip-t-pf
3173,794,ow-oip-tpf
3174,794,owip-tpf
3175,794,ow-oip-t-pf
3176,794,owip-t-pf
3177,795,ow-oip-tpf
3178,795,owip-tpf
3179,795,ow-oip-t-pf
3180,795,owip-t-pf
3181,796,ow-oip-tpf
3182,796,owip-tpf
3183,796,ow-oip-t-pf
3184,796,owip-t-pf
3185,797,ow-oip-tpf
3186,797,owip-tpf
3187,797,ow-oip-t-pf
3188,797,owip-t-pf
3189,798,ow-oip-tpf
3190,798,owip-tpf
3191,798,ow-oip-t-pf
3192,798,owip-t-pf
3193,799,ow-oip-tpf
3194,799,owip-tpf
3195,799,ow-oip-t-pf
3196,799,owip-t-pf
3197,800,ow-oip-tpf
3198,800,owip-tpf
3199,800,ow-oip-t-pf
3200,800,owip-t-pf
3201,801,ow-oip-tpf
3202,801,owip-tpf
3203,801,ow-oip-t-pf
3204,801,owip-t-pf
3205,802,ow-oip-tpf
3206,802,owip-tpf
3207,802,ow-oip-t-pf
3208,802,owip-t-pf
3209,803,ow-oip-tpf
3210,803,owip-tpf
3211,803,ow-oip-t-pf
3212,803,owip-t-pf
3213,804,ow-oip-tpf
3214,804,owip-tpf
3215,804,ow-oip-t-pf
3216,804,owip-t-pf
3217,805,ow-oip-tpf
3218,805,owip-tpf
3219,805,ow-oip-t-pf
3220,805,owip-t-pf
3221,806,ow-oip-tpf
3222,806,owip-tpf
3223,806,ow-oip-t-pf
3224,806,owip-t-pf
3225,807,ow-oip-tpf
3226,807,owip-tpf
3227,807,ow-oip-t-pf
3228,807,owip-t-pf
3229,808,ow-oip-tpf
3230,808,owip-tpf
3231,808,ow-oip-t-pf
3232,808,owip-t-pf
3233,809,ow-oip-tpf
3234,809,owip-tpf
3235,809,ow-oip-t-pf
3236,809,owip-t-pf
3237,810,ow-oip-tpf
3238,810,owip-tpf
3239,810,ow-oip-t-pf
3240,810,owip-t-pf
3241,811,ow-oip-tpf
3242,811,owip-tpf
3243,811,ow-oip-t-pf
3244,811,owip-t-pf
3245,812,ow-oip-tpf
3246,812,owip-tpf
3247,812,ow-oip-t-pf
3248,812,owip-t-pf
3249,813,ow-oip-tpf
3250,813,owip-tpf
3251,813,ow-oip-t-pf
3252,813,owip-t-pf
3253,814,ow-oip-tpf
3254,814,owip-tpf
3255,814,ow-oip-t-pf
3256,814,owip-t-pf
3257,815,ow-oip-tpf
3258,815,owip-tpf
3259,815,ow-oip-t-pf
3260,815,owip-t-pf
3261,816,ow-oip-tpf
3262,816,owip-tpf
3263,816,ow-oip-t-pf
3264,816,owip-t-pf
3265,817,ow-oip-tpf
3266,817,owip-tpf
3267,817,ow-oip-t-pf
3268,817,owip-t-pf
3269,818,ow-oip-tpf
3270,818,owip-tpf
3271,818,ow-oip-t-pf
3272,818,owip-t-pf
3273,819,ow-oip-tpf
3274,819,owip-tpf
3275,819,ow-oip-t-pf
3276,819,owip-t-pf
3277,820,ow-oip-tpf
3278,820,owip-tpf
3279,820,ow-oip-t-pf
3280,820,owip-t-pf
3281,821,ow-oip-tpf
3282,821,owip-tpf
3283,821,ow-oip-t-pf
3284,821,owip-t-pf
3285,822,ow-oip-tpf
3286,822,owip-tpf
3287,822,ow-oip-t-pf
3288,822,owip-t-pf
3289,823,ow-oip-tpf
3290,823,owip-tpf
3291,823,ow-oip-t-pf
3292,823,owip-t-pf
3293,824,ow-oip-tpf
3294,824,owip-tpf
3295,824,ow-oip-t-pf
3296,824,owip-t-pf
3297,825,ow-oip-tpf
3298,825,owip-tpf
3299,825,ow-oip-t-pf
3300,825,owip-t-pf
3301,826,ow-oip-tpf
3302,826,owip-tpf
3303,826,ow-oip-t-pf
3304,826,owip-t-pf
3305,827,ow-oip-tpf
3306,827,owip-tpf
3307,827,ow-oip-t-pf
3308,827,owip-t-pf
3309,828,ow-oip-tpf
3310,828,owip-tpf
3311,828,ow-oip-t-pf
3312,828,owip-t-pf
3313,829,ow-oip-tpf
3314,829,owip-tpf
3315,829,ow-oip-t-pf
3316,829,owip-t-pf
3317,830,ow-oip-tpf
3318,830,owip-tpf
3319,830,ow-oip-t-pf
3320,830,owip-t-pf
3321,831,ow-oip-tpf
3322,831,owip-tpf
3323,831,ow-oip-t-pf
3324,831,owip-t-pf
3325,832,ow-oip-tpf
3326,832,owip-tpf
3327,832,ow-oip-t-pf
3328,832,owip-t-pf
3329,833,ow-oip-tpf
3330,833,owip-tpf
3331,833,ow-oip-t-pf
3332,833,owip-t-pf
3333,834,ow-oip-tpf
3334,834,owip-tpf
3335,834,ow-oip-t-pf
3336,834,owip-t-pf
3337,835,ow-oip-tpf
3338,835,owip-tpf
3339,835,ow-oip-t-pf
3340,835,owip-t-pf
3341,836,ow-oip-tpf
3342,836,owip-tpf
3343,836,ow-oip-t-pf
3344,836,owip-t-pf
3345,837,ow-oip-tpf
3346,837,owip-tpf
3347,837,ow-oip-t-pf
3348,837,owip-t-pf
3349,838,ow-oip-tpf
3350,838,owip-tpf
3351,838,ow-oip-t-pf
3352,838,owip-t-pf
3353,839,ow-oip-tpf
3354,839,owip-tpf
3355,839,ow-oip-t-pf
3356,839,owip-t-pf
3357,840,ow-oip-tpf
3358,840,owip-tpf
3359,840,ow-oip-t-pf
3360,840,owip-t-pf
3361,841,ow-oip-tpf
3362,841,owip-tpf
3363,841,ow-oip-t-pf
3364,841,owip-t-pf
3365,842,ow-oip-tpf
3366,842,owip-tpf
3367,842,ow-oip-t-pf
3368,842,owip-t-pf
3369,843,ow-oip-tpf
3370,843,owip-tpf
3371,843,ow-oip-t-pf
3372,843,owip-t-pf
3373,844,ow-oip-tpf
3374,844,owip-tpf
3375,844,ow-oip-t-pf
3376,844,owip-t-pf
3377,845,ow-oip-tpf
3378,845,owip-tpf
3379,845,ow-oip-t-pf
3380,845,owip-t-pf
3381,846,ow-oip-tpf
3382,846,owip-tpf
3383,846,ow-oip-t-pf
3384,846,owip-t-pf
3385,847,ow-oip-tpf
3386,847,owip-tpf
3387,847,ow-oip-t-pf
3388,847,owip-t-pf
3389,848,ow-oip-tpf
3390,848,owip-tpf
3391,848,ow-oip-t-pf
3392,848,owip-t-pf
3393,849,ow-oip-tpf
3394,849,owip-tpf
3395,849,ow-oip-t-pf
3396,849,owip-t-pf
3397,850,ow-oip-tpf
3398,850,owip-tpf
3399,850,ow-oip-t-pf
3400,850,owip-t-pf
3401,851,ow-oip-tpf
3402,851,owip-tpf
3403,851,ow-oip-t-pf
3404,851,owip-t-pf
3405,852,ow-oip-tpf
3406,852,owip-tpf
3407,852,ow-oip-t-pf
3408,852,owip-t-pf
3409,853,ow-oip-tpf
3410,853,owip-tpf
3411,853,ow-oip-t-pf
3412,853,owip-t-pf
3413,854,ow-oip-tpf
3414,854,owip-tpf
3415,854,ow-oip-t-pf
3416,854,owip-t-pf
3417,855,ow-oip-tpf
3418,855,owip-tpf
3419,855,ow-oip-t-pf
3420,855,owip-t-pf
3421,856,ow-oip-tpf
3422,856,owip-tpf
3423,856,ow-oip-t-pf
3424,856,owip-t-pf
3425,857,ow-oip-tpf
3426,857,owip-tpf
3427,857,ow-oip-t-pf
3428,857,owip-t-pf
3429,858,ow-oip-tpf
3430,858,owip-tpf
3431,858,ow-oip-t-pf
3432,858,owip-t-pf
3433,859,ow-oip-tpf
3434,859,owip-tpf
3435,859,ow-oip-t-pf
3436,859,owip-t-pf
3437,860,ow-oip-tpf
3438,860,owip-tpf
3439,860,ow-oip-t-pf
3440,860,owip-t-pf
3441,861,ow-oip-tpf
3442,861,owip-tpf
3443,861,ow-oip-t-pf
3444,861,owip-t-pf
3445,862,ow-oip-tpf
3446,862,owip-tpf
3447,862,ow-oip-t-pf
3448,862,owip-t-pf
3449,863,ow-oip-tpf
3450,863,owip-tpf
3451,863,ow-oip-t-pf
3452,863,owip-t-pf
3453,864,ow-oip-tpf
3454,864,owip-tpf
3455,864,ow-oip-t-pf
3456,864,owip-t-pf
3457,865,ow-oip-tpf
3458,865,owip-tpf
3459,865,ow-oip-t-pf
3460,865,owip-t-pf
3461,866,ow-oip-tpf
3462,866,owip-tpf
3463,866,ow-oip-t-pf
3464,866,owip-t-pf
3465,867,ow-oip-tpf
3466,867,owip-tpf
3467,867,ow-oip-t-pf
3468,867,owip-t-pf
3469,868,ow-oip-tpf
3470,868,owip-tpf
3471,868,ow-oip-t-pf
3472,868,owip-t-pf
3473,869,ow-oip-tpf
3474,869,owip-tpf
3475,869,ow-oip-t-pf
3476,869,owip-t-pf
3477,870,ow-oip-tpf
3478,870,owip-tpf
3479,870,ow-oip-t-pf
3480,870,owip-t-pf
3481,871,ow-oip-tpf
3482,871,owip-tpf
3483,871,ow-oip-t-pf
3484,871,owip-t-pf
3485,872,ow-oip-tpf
3486,872,owip-tpf
3487,872,ow-oip-t-pf
3488,872,owip-t-pf
3489,873,ow-oip-tpf
3490,873,owip-tpf
3491,873,ow-oip-t-pf
3492,873,owip-t-pf
3493,874,ow-oip-tpf
3494,874,owip-tpf
3495,874,ow-oip-t-pf
3496,874,owip-t-pf
3497,875,ow-oip-tpf
3498,875,owip-tpf
3499,875,ow-oip-t-pf
3500,875,owip-t-pf
3501,876,ow-oip-tpf
3502,876,owip-tpf
3503,876,ow-oip-t-pf
3504,876,owip-t-pf
3505,877,ow-oip-tpf
3506,877,owip-tpf
3507,877,ow-oip-t-pf
3508,877,owip-t-pf
3509,878,ow-oip-tpf
3510,878,owip-tpf
3511,878,ow-oip-t-pf
3512,878,owip-t-pf
3513,879,ow-oip-tpf
3514,879,owip-tpf
3515,879,ow-oip-t-pf
3516,879,owip-t-pf
3517,880,ow-oip-tpf
3518,880,owip-tpf
3519,880,ow-oip-t-pf
3520,880,owip-t-pf
3521,881,ow-oip-tpf
3522,881,owip-tpf
3523,881,ow-oip-t-pf
3524,881,owip-t-pf
3525,882,ow-oip-tpf
3526,882,owip-tpf
3527,882,ow-oip-t-pf
3528,882,owip-t-pf
3529,883,ow-oip-tpf
3530,883,owip-tpf
3531,883,ow-oip-t-pf
3532,883,owip-t-pf
3533,884,ow-oip-tpf
3534,884,owip-tpf
3535,884,ow-oip-t-pf
3536,884,owip-t-pf
3537,885,ow-oip-tpf
3538,885,owip-tpf
3539,885,ow-oip-t-pf
3540,885,owip-t-pf
3541,886,ow-oip-tpf
3542,886,owip-tpf
3543,886,ow-oip-t-pf
3544,886,owip-t-pf
3545,887,ow-oip-tpf
3546,887,owip-tpf
3547,887,ow-oip-t-pf
3548,887,owip-t-pf
3549,888,ow-oip-tpf
3550,888,owip-tpf
3551,888,ow-oip-t-pf
3552,888,owip-t-pf
3553,889,ow-oip-tpf
3554,889,owip-tpf
3555,889,ow-oip-t-pf
3556,889,owip-t-pf
3557,890,ow-oip-tpf
3558,890,owip-tpf
3559,890,ow-oip-t-pf
3560,890,owip-t-pf
3561,891,ow-oip-tpf
3562,891,owip-tpf
3563,891,ow-oip-t-pf
3564,891,owip-t-pf
3565,892,ow-oip-tpf
3566,892,owip-tpf
3567,892,ow-oip-t-pf
3568,892,owip-t-pf
3569,893,ow-oip-tpf
3570,893,owip-tpf
3571,893,ow-oip-t-pf
3572,893,owip-t-pf
3573,894,ow-oip-tpf
3574,894,owip-tpf
3575,894,ow-oip-t-pf
3576,894,owip-t-pf
3577,895,ow-oip-tpf
3578,895,owip-tpf
3579,895,ow-oip-t-pf
3580,895,owip-t-pf
3581,896,ow-oip-tpf
3582,896,owip-tpf
3583,896,ow-oip-t-pf
3584,896,owip-t-pf
3585,897,ow-oip-tpf
3586,897,owip-tpf
3587,897,ow-oip-t-pf
3588,897,owip-t-pf
3589,898,ow-oip-tpf
3590,898,owip-tpf
3591,898,ow-oip-t-pf
3592,898,owip-t-pf
3593,899,ow-oip-tpf
3594,899,owip-tpf
3595,899,ow-oip-t-pf
3596,899,owip-t-pf
3597,900,ow-oip-tpf
3598,900,owip-tpf
3599,900,ow-oip-t-pf
3600,900,owip-t-pf
